what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923138614
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923139567
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923165615
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923172372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923175260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923179493
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923184631
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1715923184631
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.perspectives.showPerspective",1715923184631
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923188679
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923190269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923190972
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923205116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923210797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923241152
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923243746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923253883
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715923254923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923259255
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923488804
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923493446
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923496154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923497943
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923499324
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715923504898
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1715923513464
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923522541
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923535114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923562102
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715923583101
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923588703
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715923591281
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923595751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923597057
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923763022
