what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1715922579189
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1715922579189
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1715922579189
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1715922579189
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1715922579189
os,sysinfo,,,"win32",1715922579189
arch,sysinfo,,,"x86",1715922579189
ws,sysinfo,,,"win32",1715922579189
locale,sysinfo,,,"en_US",1715922579189
processors,sysinfo,,,"4",1715922579189
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1715922579189
java.runtime.version,sysinfo,,,"1.8.0_411-b09",1715922579189
java.specification.name,sysinfo,,,"Java Platform API Specification",1715922579189
java.specification.vendor,sysinfo,,,"Oracle Corporation",1715922579189
java.specification.version,sysinfo,,,"1.8",1715922579189
java.vendor,sysinfo,,,"Oracle Corporation",1715922579189
java.version,sysinfo,,,"1.8.0_411",1715922579189
java.vm.info,sysinfo,,,"mixed mode, sharing",1715922579189
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1715922579189
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1715922579189
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1715922579189
java.vm.specification.version,sysinfo,,,"1.8",1715922579189
java.vm.vendor,sysinfo,,,"Oracle Corporation",1715922579189
java.vm.version,sysinfo,,,"25.411-b09",1715922579189
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715922582703
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922588047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922588162
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922589986
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922646842
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1715922650355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922652171
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922667210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922675103
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922713992
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.import",1715922714008
started,bundle,org.eclipse.wst.server.core,1.1.204.v20100908,"org.eclipse.wst.server.core",1715922714140
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715922735508
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715922735576
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1715922736110
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715922737300
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1715922738520
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1715922738536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922738573
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1715922738620
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1715922738651
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922742785
error,log,,,"Unhandled event loop exception",1715922742821
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1715922746420
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.JavadocView",1715922746435
opened,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1715922747524
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.SourceView",1715922747540
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1715922748290
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1715922748290
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1715922749316
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922753007
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922755487
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1715922758266
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922758351
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922761596
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1715922761612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922762901
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922766562
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922773405
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922776221
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922777289
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922778680
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922779669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922860044
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715922861278
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1715922861557
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922864477
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922949369
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1715922949369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922950705
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922963443
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922964293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922970586
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715922973613
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715922977476
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922978465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922983739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922984843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922986031
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715922986697
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922995400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715922996721
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715922999648
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923002544
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923003131
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923006930
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715923014908
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923028025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923067835
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923084266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923092752
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1715923092752
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923094823
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923095209
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923112159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923113493
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1715923117262
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1715923121361
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923122536
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923124289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923128375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923130075
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1715923132508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1715923133597
