what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716656611419
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716656614169
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716656614169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656652233
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656653623
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656656560
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656658639
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716656662125
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.goto.next.member",1716656674516
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.goto.previous.member",1716656675454
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1716656679610
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1716656679876
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1716656680063
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.goto.next.member",1716656680892
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.goto.previous.member",1716656681735
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.goto.previous.member",1716656682360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1716656776336
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1716656777961
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656915344
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656922330
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656937230
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656939664
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716656961243
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656978431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716656995737
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716656999630
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716657161156
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716657275758
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716657286196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716657397407
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716657770035
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716657777660
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716657777676
