what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1716615032926
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1716615032938
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1716615032942
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1716615032944
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1716615032945
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1716615032945
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1716615032946
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1716615032946
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1716615032948
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1716615032948
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1716615032949
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1716615032950
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1716615032950
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1716615032950
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1716615032950
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1716615032952
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1716615032980
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1716615032980
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1716615032981
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1716615032981
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1716615032982
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1716615032982
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1716615032984
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1716615032984
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1716615032984
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1716615032985
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1716615032998
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1716615032999
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1716615033000
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1716615033000
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1716615033001
os,sysinfo,,,"win32",1716615033009
arch,sysinfo,,,"x86",1716615033009
ws,sysinfo,,,"win32",1716615033009
locale,sysinfo,,,"en_US",1716615033009
processors,sysinfo,,,"4",1716615033009
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1716615033009
java.runtime.version,sysinfo,,,"1.8.0_411-b09",1716615033009
java.specification.name,sysinfo,,,"Java Platform API Specification",1716615033009
java.specification.vendor,sysinfo,,,"Oracle Corporation",1716615033009
java.specification.version,sysinfo,,,"1.8",1716615033009
java.vendor,sysinfo,,,"Oracle Corporation",1716615033009
java.version,sysinfo,,,"1.8.0_411",1716615033009
java.vm.info,sysinfo,,,"mixed mode, sharing",1716615033009
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1716615033009
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1716615033009
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1716615033009
java.vm.specification.version,sysinfo,,,"1.8",1716615033009
java.vm.vendor,sysinfo,,,"Oracle Corporation",1716615033009
java.vm.version,sysinfo,,,"25.411-b09",1716615033009
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1716615033445
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1716615033464
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1716615033667
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1716615033726
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1716615033813
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1716615033814
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1716615034084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716615701286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716620656478
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620659693
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620659947
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620691166
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716620728816
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620753780
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620753849
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620755988
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620757093
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716620778377
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620778578
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716620778647
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716620781658
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1716620782105
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1716620782289
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1716620782305
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1716620782343
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1716620782358
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1716620782389
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1716620782405
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1716644386449
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1716644386449
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1716644386449
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1716644386464
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1716644386464
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1716644386464
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1716644386480
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1716644386480
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1716644386480
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1716644386496
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1716644386496
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1716644386496
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1716644386496
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1716644386511
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1716644386511
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1716644386511
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1716644386511
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1716644386511
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1716644386511
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1716644386511
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1716644386511
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1716644386511
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1716644386527
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1716644386527
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1716644386527
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1716644386527
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1716644386527
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1716644386527
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1716644386527
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1716644386527
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1716644386542
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1716644386542
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1716644386542
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1716644386542
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1716644386542
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1716644386542
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1716644386558
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1716644386558
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1716644386574
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1716644386574
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1716644386574
started,bundle,org.eclipse.jdt.launching,3.5.100.v20100526,"org.eclipse.jdt.launching",1716644386574
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1716644386574
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1716644386574
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1716644386574
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1716644386589
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1716644386589
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1716644386589
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1716644386589
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1716644386589
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1716644386589
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1716644386589
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1716644386589
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1716644386589
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1716644386605
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1716644386605
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1716644386605
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1716644386605
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1716644386605
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1716644386605
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1716644386605
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1716644386621
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1716644386621
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1716644386621
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1716644386621
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1716644386636
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1716644386636
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1716644386636
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1716644386636
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1716644386652
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1716644386652
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1716644386652
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1716644386652
os,sysinfo,,,"win32",1716644386652
arch,sysinfo,,,"x86",1716644386652
ws,sysinfo,,,"win32",1716644386652
locale,sysinfo,,,"en_US",1716644386652
processors,sysinfo,,,"4",1716644386652
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1716644386652
java.runtime.version,sysinfo,,,"1.8.0_411-b09",1716644386652
java.specification.name,sysinfo,,,"Java Platform API Specification",1716644386652
java.specification.vendor,sysinfo,,,"Oracle Corporation",1716644386652
java.specification.version,sysinfo,,,"1.8",1716644386652
java.vendor,sysinfo,,,"Oracle Corporation",1716644386652
java.version,sysinfo,,,"1.8.0_411",1716644386652
java.vm.info,sysinfo,,,"mixed mode, sharing",1716644386652
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1716644386652
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1716644386652
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1716644386652
java.vm.specification.version,sysinfo,,,"1.8",1716644386652
java.vm.vendor,sysinfo,,,"Oracle Corporation",1716644386652
java.vm.version,sysinfo,,,"25.411-b09",1716644386652
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716644905971
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716644913565
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716644913659
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716644913737
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716644917300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716644942489
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645562111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645563471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645567884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645571224
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645698409
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716645700252
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716645701268
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716645701331
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1716645701393
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1716645707331
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1716645707862
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1716645708034
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1716645718374
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645746216
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645748267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645750720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645764369
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645844254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645850976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716645852264
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716646837880
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716646874769
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716646887146
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716646894609
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1716646922063
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1716646922095
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716646965159
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716646971660
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716646975285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647023971
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647027583
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647028893
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647647414
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647781718
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647783484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716647805278
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716648042843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716648044452
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716648044577
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716648079894
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716648757362
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716648762206
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648764800
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648764816
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716648766082
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648766082
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648774379
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648774441
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1716648842711
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716648884854
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648885936
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716648886029
