what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914321260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914331958
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914385085
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914387742
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.smartEnter",1716914546202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914585241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914589441
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914593859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914595497
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914608095
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914610540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914612896
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914614603
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914617447
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914619104
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1716914627608
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716914631485
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914635669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914655501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914672145
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914676986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.navigate.backwardHistory",1716914687426
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716914691405
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716914696145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1716914704141
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1716914704825
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1716914705696
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914719000
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914721125
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716914727227
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716914731499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914756180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914760064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914796891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914798898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914805538
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914807765
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914816051
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914819997
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914829697
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914849045
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1716914855273
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914865460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914868489
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914891307
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914892985
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914899794
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914902976
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914904413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914905529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914908444
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914910151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914912310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914934351
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914947334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914949426
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914972703
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914977753
executed,command,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1716914977753
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1716914984513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716914986908
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915057370
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915085234
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915109844
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915111663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915113203
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915114011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915170590
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915177054
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915194857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915198190
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915214217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915239064
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915242981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915249020
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915250780
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915260076
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915261668
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1716915264096
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1716915268332
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915276799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915281649
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915284327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915286260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915287887
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915310099
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915316070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915317721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915318461
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915344041
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915354039
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716915354688
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915375836
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915386192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915390067
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915421536
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915431174
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915448640
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716915451836
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915460037
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716915460591
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716915465826
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716915480719
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915481873
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915484198
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915484568
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915492918
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716915499442
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915501317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915504547
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915504716
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915517367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915520827
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915561939
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716915565265
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915566272
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716915566387
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915568133
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716915569438
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915569700
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716915572898
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915578407
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716915588178
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1716915602513
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915608320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1716915611438
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915628587
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915633834
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1716915636524
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915637154
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915638050
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915699857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915702843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915728703
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716915732062
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915745114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915746651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915749592
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915756522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915766089
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915774044
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915781473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915810388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1716915810388
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915821499
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915837925
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915853822
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915870524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915879490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915888092
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1716915888107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915892813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915892898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915901530
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915901592
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915909392
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915933502
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915939246
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915954267
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716915960413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916088919
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916105858
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916105865
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916107019
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916109416
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916109416
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916110483
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916113648
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716916113801
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916113801
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916116390
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916116443
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716916119523
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916119523
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916127016
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916127069
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716916129996
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916131772
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916131835
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916132654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916162123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916168818
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916172548
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1716916175475
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716916229988
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916230226
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916230304
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1716916286060
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1716916351438
